word	link
훈병	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009694/MOV000360004_700X466.mp4
이용	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191029/632165/MOV000256830_700X466.mp4
활용	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191029/632165/MOV000256830_700X466.mp4
국방	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160103/239963/MOV000250417_700X466.mp4
국립	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009682/MOV000359992_700X466.mp4
국군	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160103/239956/MOV000250403_700X466.mp4
소라	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732649/MOV000254412_700X466.mp4
설사	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732647/MOV000253818_700X466.mp4
되풀이	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735060/MOV000250641_700X466.mp4
고난	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201230/793171/MOV000358026_700X466.mp4
고생	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201230/793171/MOV000358026_700X466.mp4
고초	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201230/793171/MOV000358026_700X466.mp4
고통	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201230/793171/MOV000358026_700X466.mp4
격파	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735745/MOV000236912_700X466.mp4
깨어지다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735745/MOV000236912_700X466.mp4
누르다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732630/MOV000252715_700X466.mp4
끓다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191028/631978/MOV000248536_700X466.mp4
끓이다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191028/631978/MOV000248536_700X466.mp4
데우다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191028/631978/MOV000248536_700X466.mp4
때다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191028/631978/MOV000248536_700X466.mp4
삶다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191028/631978/MOV000248536_700X466.mp4
기체	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160103/239693/MOV000249878_700X466.mp4
가스체	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160103/239693/MOV000249878_700X466.mp4
국제	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191029/632201/MOV000248348_700X466.mp4
세계	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191029/632201/MOV000248348_700X466.mp4
세상	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191029/632201/MOV000248348_700X466.mp4
바른 정신이 아니다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735412/MOV000239003_700X466.mp4
긁어모으다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732523/MOV000241075_700X466.mp4
무겁다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735401/MOV000241438_700X466.mp4
부담	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735401/MOV000241438_700X466.mp4
부담감	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735401/MOV000241438_700X466.mp4
짐	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735401/MOV000241438_700X466.mp4
신기하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630946/MOV000245688_700X466.mp4
교묘하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630946/MOV000245688_700X466.mp4
묘하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630946/MOV000245688_700X466.mp4
오묘하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630946/MOV000245688_700X466.mp4
이상	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630946/MOV000245688_700X466.mp4
풀려나다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735718/MOV000246840_700X466.mp4
피아노	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630755/MOV000236128_700X466.mp4
헌법 재판소	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151124/215660/MOV000237022_700X466.mp4
내려놓다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151220/231401/MOV000244142_700X466.mp4
옥탑	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735713/MOV000244070_700X466.mp4
세계인	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220802/1005810/MOV000359845_700X466.mp4
인류	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220802/1005810/MOV000359845_700X466.mp4
탄압	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735221/MOV000258345_700X466.mp4
압박	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735221/MOV000258345_700X466.mp4
억압	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735221/MOV000258345_700X466.mp4
(공간이)차다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191022/630180/MOV000259285_700X466.mp4
가득차다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191022/630180/MOV000259285_700X466.mp4
메우다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191022/630180/MOV000259285_700X466.mp4
어린이	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191031/632957/MOV000254975_700X466.mp4
새끼	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191031/632957/MOV000254975_700X466.mp4
아이	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191031/632957/MOV000254975_700X466.mp4
어린아이	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191031/632957/MOV000254975_700X466.mp4
소아	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191031/632957/MOV000254975_700X466.mp4
축제	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160111/244400/MOV000259190_700X466.mp4
참고	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220802/1005699/MOV000359824_700X466.mp4
착취	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735697/MOV000259558_700X466.mp4
갇히다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733639/MOV000250333_700X466.mp4
구류	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733639/MOV000250333_700X466.mp4
하지 못하게 하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733639/MOV000250333_700X466.mp4
지배	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733639/MOV000250333_700X466.mp4
가면	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160103/239569/MOV000249652_700X466.mp4
탈	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160103/239569/MOV000249652_700X466.mp4
분열	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735005/MOV000254883_700X466.mp4
갈라지다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735005/MOV000254883_700X466.mp4
부반장	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220802/1005690/MOV000359815_700X466.mp4
보람	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160106/241645/MOV000253745_700X466.mp4
보호	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004596/MOV000359676_700X466.mp4
피아니스트	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160924/346935/MOV000260275_700X466.mp4
-관	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732426/MOV000259632_700X466.mp4
-관	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160924/345818/MOV000240801_700X466.mp4
송아지	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733382/MOV000254969_700X466.mp4
소득	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733637/MOV000254410_700X466.mp4
복잡하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191021/629665/MOV000254040_700X466.mp4
산만하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191021/629665/MOV000254040_700X466.mp4
복사	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734981/MOV000254029_700X466.mp4
카피	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734981/MOV000254029_700X466.mp4
어린이날	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004477/MOV000359651_700X466.mp4
전쟁	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735194/MOV000257772_700X466.mp4
전투	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735194/MOV000257772_700X466.mp4
카지노	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732398/MOV000257728_700X466.mp4
압수	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733634/MOV000256602_700X466.mp4
박탈	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733634/MOV000256602_700X466.mp4
추징	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733634/MOV000256602_700X466.mp4
낚아채다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733634/MOV000256602_700X466.mp4
빼앗다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733634/MOV000256602_700X466.mp4
잡아채다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733634/MOV000256602_700X466.mp4
파리	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733634/MOV000256602_700X466.mp4
반장	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004470/MOV000359644_700X466.mp4
급장	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004470/MOV000359644_700X466.mp4
세상	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191018/628692/MOV000254256_700X466.mp4
세계	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191018/628692/MOV000254256_700X466.mp4
심장	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732383/MOV000255374_700X466.mp4
(동물)사자	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734965/MOV000254218_700X466.mp4
(과일)배	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191017/628477/MOV000254717_700X466.mp4
연습	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191016/628349/MOV000255860_700X466.mp4
훈련	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191016/628349/MOV000255860_700X466.mp4
소화	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732382/MOV000254693_700X466.mp4
오락	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627657/MOV000256342_700X466.mp4
레크리에이션	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627657/MOV000256342_700X466.mp4
살찌다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734959/MOV000254627_700X466.mp4
부피	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220812/1010123/MOV000360112_700X466.mp4
양	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220812/1010123/MOV000360112_700X466.mp4
용적	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220812/1010123/MOV000360112_700X466.mp4
체적	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220812/1010123/MOV000360112_700X466.mp4
위험	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191016/628269/MOV000255765_700X466.mp4
험하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191016/628269/MOV000255765_700X466.mp4
위기	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191016/628269/MOV000255765_700X466.mp4
국민	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200819/731404/MOV000250415_700X466.mp4
백성	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200819/731404/MOV000250415_700X466.mp4
가로채다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220727/1001933/MOV000359510_700X466.mp4
맵다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191016/628089/MOV000250679_700X466.mp4
애국가	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785446/MOV000357102_700X466.mp4
기피	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733619/MOV000249888_700X466.mp4
대피	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733619/MOV000249888_700X466.mp4
피신	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733619/MOV000249888_700X466.mp4
회피	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733619/MOV000249888_700X466.mp4
피하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733619/MOV000249888_700X466.mp4
가렵다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201023/764376/MOV000249510_700X466.mp4
긁다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201023/764376/MOV000249510_700X466.mp4
기계	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733614/MOV000249472_700X466.mp4
장치	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733614/MOV000249472_700X466.mp4
문란	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734912/MOV000250566_700X466.mp4
교란	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734912/MOV000250566_700X466.mp4
짬뽕	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734912/MOV000250566_700X466.mp4
혼합	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734912/MOV000250566_700X466.mp4
섞다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734912/MOV000250566_700X466.mp4
소동	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734912/MOV000250566_700X466.mp4
구기다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004873/MOV000359739_700X466.mp4
베드로	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160106/241351/MOV000253201_700X466.mp4
망설이다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733610/MOV000252637_700X466.mp4
주저	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733610/MOV000252637_700X466.mp4
머무적거리다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733610/MOV000252637_700X466.mp4
머뭇거리다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733610/MOV000252637_700X466.mp4
서슴다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733610/MOV000252637_700X466.mp4
선풍기	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627335/MOV000253685_700X466.mp4
빼앗기다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734901/MOV000253643_700X466.mp4
마비	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785424/MOV000357081_700X466.mp4
버섯	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734837/MOV000252921_700X466.mp4
공격	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735615/MOV000248598_700X466.mp4
의병	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004448/MOV000359637_700X466.mp4
의용군	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004448/MOV000359637_700X466.mp4
의군	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004448/MOV000359637_700X466.mp4
수축	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735614/MOV000245952_700X466.mp4
서류	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151227/235347/MOV000245892_700X466.mp4
문서	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151227/235347/MOV000245892_700X466.mp4
수박	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626519/MOV000253031_700X466.mp4
편찮다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735172/MOV000246972_700X466.mp4
아프다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735172/MOV000246972_700X466.mp4
색깔	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630918/MOV000252844_700X466.mp4
빛깔	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630918/MOV000252844_700X466.mp4
색	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630918/MOV000252844_700X466.mp4
색상	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630918/MOV000252844_700X466.mp4
색채	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630918/MOV000252844_700X466.mp4
컬러	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630918/MOV000252844_700X466.mp4
서랍	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191010/626189/MOV000253258_700X466.mp4
성희롱	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003331/MOV000359617_700X466.mp4
성폭력	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003320/MOV000359615_700X466.mp4
호랑나비	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003318/MOV000359613_700X466.mp4
번민	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003314/MOV000359612_700X466.mp4
위선자	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732218/MOV000246222_700X466.mp4
위선쟁이	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732218/MOV000246222_700X466.mp4
-청	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735164/MOV000243094_700X466.mp4
지다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735164/MOV000243094_700X466.mp4
걱정	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625140/MOV000249112_700X466.mp4
근심	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625140/MOV000249112_700X466.mp4
상심	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625140/MOV000249112_700X466.mp4
시름	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625140/MOV000249112_700X466.mp4
염려	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625140/MOV000249112_700X466.mp4
우수	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625140/MOV000249112_700X466.mp4
괴롭다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625140/MOV000249112_700X466.mp4
낙태	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003190/MOV000359584_700X466.mp4
국유	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/249088/MOV000262148_700X466.mp4
굽다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/732890/MOV000248510_700X466.mp4
곳	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625107/MOV000248474_700X466.mp4
위치	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625107/MOV000248474_700X466.mp4
장소	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625107/MOV000248474_700X466.mp4
터	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625107/MOV000248474_700X466.mp4
거세다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625149/MOV000248980_700X466.mp4
맹렬하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625149/MOV000248980_700X466.mp4
진하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625149/MOV000248980_700X466.mp4
힘차다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625149/MOV000248980_700X466.mp4
감자	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625090/MOV000248444_700X466.mp4
(머리를)감다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625089/MOV000248416_700X466.mp4
꿈	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625077/MOV000248404_700X466.mp4
포부	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625077/MOV000248404_700X466.mp4
꿈꾸다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625077/MOV000248404_700X466.mp4
꾸짖다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733548/MOV000248396_700X466.mp4
나무라다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733548/MOV000248396_700X466.mp4
야단치다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733548/MOV000248396_700X466.mp4
가책	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733548/MOV000248396_700X466.mp4
구박	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733548/MOV000248396_700X466.mp4
꾸중	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733548/MOV000248396_700X466.mp4
꾸지람	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733548/MOV000248396_700X466.mp4
책망	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733548/MOV000248396_700X466.mp4
핍박	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733548/MOV000248396_700X466.mp4
힐책	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733548/MOV000248396_700X466.mp4
국회의사당	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003116/MOV000359575_700X466.mp4
국회	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785154/MOV000357001_700X466.mp4
곤란	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733713/MOV000248330_700X466.mp4
타자수	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003090/MOV000359570_700X466.mp4
타이피스트	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003090/MOV000359570_700X466.mp4
타자	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003070/MOV000359569_700X466.mp4
타이핑	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003070/MOV000359569_700X466.mp4
흐리다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735590/MOV000248300_700X466.mp4
귀찮다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/624877/MOV000248768_700X466.mp4
불편	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/624877/MOV000248768_700X466.mp4
성가시다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/624877/MOV000248768_700X466.mp4
(관직)관리	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151216/228700/MOV000242904_700X466.mp4
건청인	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732174/MOV000249237_700X466.mp4
긁어먹다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200813/728914/MOV000249186_700X466.mp4
등치다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200813/728914/MOV000249186_700X466.mp4
성	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735152/MOV000245378_700X466.mp4
음란	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735152/MOV000245378_700X466.mp4
애국자	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1005077/MOV000359805_700X466.mp4
반역자	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1005074/MOV000359802_700X466.mp4
역적	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1005074/MOV000359802_700X466.mp4
사신	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151222/232672/MOV000244692_700X466.mp4
별세	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200813/728903/MOV000245082_700X466.mp4
타계	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200813/728903/MOV000245082_700X466.mp4
개천절	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009607/MOV000359941_700X466.mp4
개천일	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009607/MOV000359941_700X466.mp4
부아	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784511/MOV000356935_700X466.mp4
옮다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732109/MOV000244078_700X466.mp4
옮기다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732109/MOV000244078_700X466.mp4
몰려가다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727498/MOV000243598_700X466.mp4
몰려들다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727498/MOV000243598_700X466.mp4
쇄도	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727498/MOV000243598_700X466.mp4
맏며느리	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151209/224862/MOV000241165_700X466.mp4
훈련	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784499/MOV000356923_700X466.mp4
연습	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784499/MOV000356923_700X466.mp4
묶다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160924/346213/MOV000260390_700X466.mp4
매듭	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160924/346213/MOV000260390_700X466.mp4
담당자	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151212/226643/MOV000241952_700X466.mp4
책임자	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151212/226643/MOV000241952_700X466.mp4
국보	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151208/224105/MOV000240839_700X466.mp4
국가	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151208/224101/MOV000240831_700X466.mp4
전쟁터	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1005017/MOV000359751_700X466.mp4
전장	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1005017/MOV000359751_700X466.mp4
꽃집	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191004/624336/MOV000241265_700X466.mp4
꽃가게	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191004/624336/MOV000241265_700X466.mp4
화방	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191004/624336/MOV000241265_700X466.mp4
화원	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191004/624336/MOV000241265_700X466.mp4
감당	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735125/MOV000241769_700X466.mp4
사명	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735125/MOV000241769_700X466.mp4
책임	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735125/MOV000241769_700X466.mp4
담당	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735125/MOV000241769_700X466.mp4
소임	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735125/MOV000241769_700X466.mp4
역임	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735125/MOV000241769_700X466.mp4
맡다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735125/MOV000241769_700X466.mp4
책임지다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735125/MOV000241769_700X466.mp4
한자	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727483/MOV000236336_700X466.mp4
