,word	link
3644,장애 아동 수당	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1004551/MOV000359667_700X466.mp4
3645,불구	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735174/MOV000246398_700X466.mp4
3646,장애	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735174/MOV000246398_700X466.mp4
3647,장애 수당	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003230/MOV000359586_700X466.mp4
3648,장애인 직업 재활 시설	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003051/MOV000359568_700X466.mp4
3649,장애인 복지 시설	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009614/MOV000359948_700X466.mp4
3650,장애인 복지 단체 협의회	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220727/1001884/MOV000359461_700X466.mp4
3651,장애인 보조견	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785126/MOV000356982_700X466.mp4
3652,장애인 등에 대한 특수 교육법	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220727/1001883/MOV000359460_700X466.mp4
3653,장애인 기능 경진 대회	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151117/211795/MOV000235245_700X466.mp4
3654,방귀	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201023/764394/MOV000254554_700X466.mp4
3655,똥	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735255/MOV000240359_700X466.mp4
3656,대변	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735255/MOV000240359_700X466.mp4
3657,항문	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151120/213330/MOV000235939_700X466.mp4
3658,지하철	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191022/630168/MOV000258529_700X466.mp4
3659,전철	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191022/630168/MOV000258529_700X466.mp4
3660,주사	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191022/630131/MOV000259552_700X466.mp4
3661,접종	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191022/630131/MOV000259552_700X466.mp4
3662,공	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191021/629739/MOV000248478_700X466.mp4
3663,볼	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191021/629739/MOV000248478_700X466.mp4
3664,문제	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191016/628090/MOV000250701_700X466.mp4
3665,니카라과	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160104/240059/MOV000250608_700X466.mp4
3666,전철역	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151127/217697/MOV000237923_700X466.mp4
3667,지하철역	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151127/217697/MOV000237923_700X466.mp4
3668,파	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735469/MOV000234826_700X466.mp4
3669,배신(당하다)	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200901/739218/MOV000254845_700X466.mp4
3670,쥐	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735635/MOV000257822_700X466.mp4
3671,노려보다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734818/MOV000252281_700X466.mp4
3672,지름길	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220729/1003270/MOV000359588_700X466.mp4
3673,골목	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785166/MOV000357012_700X466.mp4
3674,골목길	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785166/MOV000357012_700X466.mp4
3675,일흔	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009700/MOV000360010_700X466.mp4
3676,칠십	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009700/MOV000360010_700X466.mp4
3677,쥐색	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191004/624389/MOV000238075_700X466.mp4
3678,회색	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191004/624389/MOV000238075_700X466.mp4
3679,칠순	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009575/MOV000359929_700X466.mp4
3680,고희	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009575/MOV000359929_700X466.mp4
3681,가동	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735480/MOV000237114_700X466.mp4
3682,평양	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151115/210138/MOV000234510_700X466.mp4
3683,평안북도	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151115/210136/MOV000234506_700X466.mp4
3684,평안남도	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151115/210135/MOV000234504_700X466.mp4
3685,전송	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/271336/MOV000273141_700X466.mp4
3686,갑자기	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191028/632080/MOV000259636_700X466.mp4
3687,갑작스럽다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191028/632080/MOV000259636_700X466.mp4
3688,별안간	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191028/632080/MOV000259636_700X466.mp4
3689,갑작스레	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191028/632080/MOV000259636_700X466.mp4
3690,내쉬다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732620/MOV000251868_700X466.mp4
3691,아르메니아	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160108/242762/MOV000255960_700X466.mp4
3692,발송	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630834/MOV000254306_700X466.mp4
3693,보내다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630834/MOV000254306_700X466.mp4
3694,(편지 등을)부치다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630834/MOV000254306_700X466.mp4
3695,복습	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191021/629664/MOV000254035_700X466.mp4
3696,반복	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191018/628600/MOV000254160_700X466.mp4
3697,거듭	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191018/628600/MOV000254160_700X466.mp4
3698,수시로	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191018/628600/MOV000254160_700X466.mp4
3699,자꾸	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191018/628600/MOV000254160_700X466.mp4
3700,자주	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191018/628600/MOV000254160_700X466.mp4
3701,잦다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191018/628600/MOV000254160_700X466.mp4
3702,여러 번	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191018/628600/MOV000254160_700X466.mp4
3703,연거푸	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191018/628600/MOV000254160_700X466.mp4
3704,사슴	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733631/MOV000254080_700X466.mp4
3705,순록	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733631/MOV000254080_700X466.mp4
3706,또	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727508/MOV000246514_700X466.mp4
3707,그리고	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727508/MOV000246514_700X466.mp4
3708,다시	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200811/727508/MOV000246514_700X466.mp4
3709,용	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/734930/MOV000257227_700X466.mp4
3710,벼락	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785387/MOV000357048_700X466.mp4
3711,철학	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735246/MOV000258290_700X466.mp4
3712,인공와우	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735757/MOV000235139_700X466.mp4
3713,치매	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732654/MOV000257433_700X466.mp4
3714,치매증	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732654/MOV000257433_700X466.mp4
3715,여덟	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009769/MOV000360066_700X466.mp4
3716,팔	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009769/MOV000360066_700X466.mp4
3717,팔월	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630826/MOV000234882_700X466.mp4
3718,ㅊ	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220802/1005761/MOV000359838_700X466.mp4
3719,철학자	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201211/785141/MOV000356991_700X466.mp4
3720,열여덟	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009750/MOV000360047_700X466.mp4
3721,십팔	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009750/MOV000360047_700X466.mp4
3722,팔십	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009703/MOV000360013_700X466.mp4
3723,여든	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009703/MOV000360013_700X466.mp4
3724,미수연	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220727/1001873/MOV000359451_700X466.mp4
3725,배부르다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191101/633269/MOV000260438_700X466.mp4
3726,시작	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191101/633265/MOV000256711_700X466.mp4
3727,개시	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191101/633265/MOV000256711_700X466.mp4
3728,개최	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191101/633265/MOV000256711_700X466.mp4
3729,거행	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191101/633265/MOV000256711_700X466.mp4
3730,시발	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191101/633265/MOV000256711_700X466.mp4
3731,착수	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191101/633265/MOV000256711_700X466.mp4
3732,출발	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191101/633265/MOV000256711_700X466.mp4
3733,열다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191101/633265/MOV000256711_700X466.mp4
3734,이행	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191101/633265/MOV000256711_700X466.mp4
3735,하수	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191101/633265/MOV000256711_700X466.mp4
3736,참다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191101/633259/MOV000260423_700X466.mp4
3737,견디다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191101/633259/MOV000260423_700X466.mp4
3738,인내	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191101/633259/MOV000260423_700X466.mp4
3739,자제	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191101/633259/MOV000260423_700X466.mp4
3740,억제	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191101/633259/MOV000260423_700X466.mp4
3741,지하	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191101/633258/MOV000258525_700X466.mp4
3742,비교	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627274/MOV000253088_700X466.mp4
3743,견주다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627274/MOV000253088_700X466.mp4
3744,대조	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627274/MOV000253088_700X466.mp4
3745,헌금	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009778/MOV000360075_700X466.mp4
3746,퇴학	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009777/MOV000360074_700X466.mp4
3747,퇴교	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009777/MOV000360074_700X466.mp4
3748,절반	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735781/MOV000257940_700X466.mp4
3749,반절	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735781/MOV000257940_700X466.mp4
3750,필리핀	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151121/213736/MOV000236151_700X466.mp4
3751,오락가락	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735785/MOV000260365_700X466.mp4
3752,받다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160924/345098/MOV000260344_700X466.mp4
3753,바닥	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191101/633204/MOV000260342_700X466.mp4
3754,고층	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735779/MOV000260297_700X466.mp4
3755,갚았다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735778/MOV000260294_700X466.mp4
3756,전세	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732690/MOV000293270_700X466.mp4
3757,한국어	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/286683/MOV000288875_700X466.mp4
3758,한국말	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/286683/MOV000288875_700X466.mp4
3759,국어	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/286683/MOV000288875_700X466.mp4
3760,외래어	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/286223/MOV000287219_700X466.mp4
3761,-ㅂ니다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/285817/MOV000285886_700X466.mp4
3762,-습니다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/285817/MOV000285886_700X466.mp4
3763,높임법	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/290078/MOV000285137_700X466.mp4
3764,경어법	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/290078/MOV000285137_700X466.mp4
3765,높임말	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/290077/MOV000285134_700X466.mp4
3766,존경어	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/290077/MOV000285134_700X466.mp4
3767,존대어	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/290077/MOV000285134_700X466.mp4
3768,존댓말	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/290077/MOV000285134_700X466.mp4
3769,존칭어	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/290077/MOV000285134_700X466.mp4
3770,과거	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160407/252633/MOV000264493_700X466.mp4
3771,전	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160407/252633/MOV000264493_700X466.mp4
3772,지나다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160407/252633/MOV000264493_700X466.mp4
3773,공중	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/284182/MOV000280590_700X466.mp4
3774,제사	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/283942/MOV000279774_700X466.mp4
3775,제	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/283942/MOV000279774_700X466.mp4
3776,프린터	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/272356/MOV000273521_700X466.mp4
3777,인쇄	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/271005/MOV000273034_700X466.mp4
3778,폐	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/267500/MOV000271700_700X466.mp4
3779,영양사	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/264106/MOV000270256_700X466.mp4
3780,연고	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/263992/MOV000270199_700X466.mp4
3781,복부	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/261845/MOV000269320_700X466.mp4
3782,도우미	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/260499/MOV000268834_700X466.mp4
3783,해약	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735775/MOV000237284_700X466.mp4
3784,해지	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735775/MOV000237284_700X466.mp4
3785,넘기다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735773/MOV000241689_700X466.mp4
3786,(다음으로)넘어가다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735773/MOV000241689_700X466.mp4
3787,허무	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200901/739062/MOV000237468_700X466.mp4
3788,아일랜드	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160108/242845/MOV000256120_700X466.mp4
3789,맞바꾸다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009742/MOV000360039_700X466.mp4
3790,교환하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009742/MOV000360039_700X466.mp4
3791,바꾸다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009742/MOV000360039_700X466.mp4
3792,뒤엎다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625068/MOV000250904_700X466.mp4
3793,뒤집어엎다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625068/MOV000250904_700X466.mp4
3794,그러나	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625068/MOV000250904_700X466.mp4
3795,그런데	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625068/MOV000250904_700X466.mp4
3796,그렇지만	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625068/MOV000250904_700X466.mp4
3797,하지만	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625068/MOV000250904_700X466.mp4
3798,두근거리다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626495/MOV000250645_700X466.mp4
3799,불안	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626495/MOV000250645_700X466.mp4
3800,설레다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626495/MOV000250645_700X466.mp4
3801,울렁거리다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626495/MOV000250645_700X466.mp4
3802,조마조마하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626495/MOV000250645_700X466.mp4
3803,두근두근	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626495/MOV000250645_700X466.mp4
3804,이중	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735769/MOV000246644_700X466.mp4
3805,세차	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009732/MOV000360029_700X466.mp4
3806,빗자루	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151225/234346/MOV000245478_700X466.mp4
3807,비	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151225/234346/MOV000245478_700X466.mp4
3808,쓸다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151225/234346/MOV000245478_700X466.mp4
3809,벽	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191029/632439/MOV000245076_700X466.mp4
3810,푹	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200819/731445/MOV000242420_700X466.mp4
3811,안식	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200819/731445/MOV000242420_700X466.mp4
3812,편안	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200819/731445/MOV000242420_700X466.mp4
3813,평안	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200819/731445/MOV000242420_700X466.mp4
3814,편하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200819/731445/MOV000242420_700X466.mp4
3815,안정	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200819/731445/MOV000242420_700X466.mp4
3816,안심	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200819/731445/MOV000242420_700X466.mp4
3817,엉망	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735437/MOV000238635_700X466.mp4
3818,엉터리	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735437/MOV000238635_700X466.mp4
3819,훈민정음	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630820/MOV000248280_700X466.mp4
3820,한글	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630820/MOV000248280_700X466.mp4
3821,한국말	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630820/MOV000248280_700X466.mp4
3822,미니스커트	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735081/MOV000241570_700X466.mp4
3823,놀이	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626620/MOV000241795_700X466.mp4
3824,놀다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626620/MOV000241795_700X466.mp4
3825,논하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191029/632438/MOV000241791_700X466.mp4
3826,후원	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151210/225517/MOV000241484_700X466.mp4
3827,화려하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191029/632435/MOV000237785_700X466.mp4
3828,호화	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191029/632435/MOV000237785_700X466.mp4
3829,기미하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191029/632435/MOV000237785_700X466.mp4
3830,여미하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191029/632435/MOV000237785_700X466.mp4
3831,화미하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191029/632435/MOV000237785_700X466.mp4
3832,빛나다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191029/632435/MOV000237785_700X466.mp4
3833,헛일	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009709/MOV000360019_700X466.mp4
3834,허사	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009709/MOV000360019_700X466.mp4
3835,허탕	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009709/MOV000360019_700X466.mp4
3836,헛되다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009709/MOV000360019_700X466.mp4
3837,무너지다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009707/MOV000360017_700X466.mp4
3838,내려앉다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009707/MOV000360017_700X466.mp4
3839,자라 왔다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735758/MOV000235209_700X466.mp4
3840,자라다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735758/MOV000235209_700X466.mp4
3841,결백	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627230/MOV000249542_700X466.mp4
3842,깔끔하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627230/MOV000249542_700X466.mp4
3843,깨끗하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627230/MOV000249542_700X466.mp4
3844,말끔하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627230/MOV000249542_700X466.mp4
3845,산뜻하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627230/MOV000249542_700X466.mp4
3846,소박하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627230/MOV000249542_700X466.mp4
3847,순결	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627230/MOV000249542_700X466.mp4
3848,순수	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627230/MOV000249542_700X466.mp4
3849,정결	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627230/MOV000249542_700X466.mp4
3850,청결	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627230/MOV000249542_700X466.mp4
3851,가르다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191028/631950/MOV000249630_700X466.mp4
3852,나누다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191028/631950/MOV000249630_700X466.mp4
3853,구별	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191028/631950/MOV000249630_700X466.mp4
3854,구분	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191028/631950/MOV000249630_700X466.mp4
3855,분류	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191028/631950/MOV000249630_700X466.mp4
3856,분별	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191028/631950/MOV000249630_700X466.mp4
3857,분할	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191028/631950/MOV000249630_700X466.mp4
3858,유별	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191028/631950/MOV000249630_700X466.mp4
3859,가능	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201023/764392/MOV000249484_700X466.mp4
3860,할 수 있다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201023/764392/MOV000249484_700X466.mp4
3861,초과	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191029/632400/MOV000258715_700X466.mp4
3862,지나치다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191029/632400/MOV000258715_700X466.mp4
3863,하늘	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191029/632325/MOV000246764_700X466.mp4
3864,개다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191029/632325/MOV000246764_700X466.mp4
3865,손	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191029/632321/MOV000254829_700X466.mp4
3866,맨손	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191029/632321/MOV000254829_700X466.mp4
3867,새우다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009699/MOV000360009_700X466.mp4
3868,철야	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009699/MOV000360009_700X466.mp4
3869,밤샘	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009699/MOV000360009_700X466.mp4
3870,밤새우다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009699/MOV000360009_700X466.mp4
3871,봉사	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627240/MOV000254184_700X466.mp4
3872,공양	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627240/MOV000254184_700X466.mp4
3873,기증	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627240/MOV000254184_700X466.mp4
3874,제출	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627240/MOV000254184_700X466.mp4
3875,드리다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627240/MOV000254184_700X466.mp4
3876,바치다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191014/627240/MOV000254184_700X466.mp4
3877,낮다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733666/MOV000251708_700X466.mp4
3878,비하	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733666/MOV000251708_700X466.mp4
3879,한국농아인협회	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201023/764390/MOV000246874_700X466.mp4
3880,일치	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735753/MOV000255065_700X466.mp4
3881,대응	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735753/MOV000255065_700X466.mp4
3882,맞추다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735753/MOV000255065_700X466.mp4
